Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_ID,Sample Name,Sheep_ID,SRA Study,visit_sheep_foot
SRR12514653,AMPLICON,493,149690982,PRJNA658364,SAMN15867654,Metagenome or environmental,74037553,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005420,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,175-11F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-175-11F1,Sample-175-11F1,1,SRP278242,1-1-F1
SRR12514654,AMPLICON,496,200516515,PRJNA658364,SAMN15867592,Metagenome or environmental,96953503,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",A_HEALTHY,SRX9005419,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,17-1712F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-17-1712F3,Sample-17-1712F3,12,SRP278242,17-12-F3
SRR12514655,AMPLICON,487,47520860,PRJNA658364,SAMN15867591,Metagenome or environmental,25192511,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX9005418,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,157-325F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-157-325F2,Sample-157-325F2,5,SRP278242,32-5-F2
SRR12514656,AMPLICON,494,55586587,PRJNA658364,SAMN15867590,Metagenome or environmental,27669947,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX9005417,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,154-315F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-154-315F2,Sample-154-315F2,5,SRP278242,31-5-F2
SRR12514657,AMPLICON,493,60771989,PRJNA658364,SAMN15867589,Metagenome or environmental,30216234,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX9005416,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,150-3112F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-150-3112F3,Sample-150-3112F3,12,SRP278242,31-12-F3
SRR12514658,AMPLICON,494,46466396,PRJNA658364,SAMN15867588,Metagenome or environmental,23118782,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",D_FOOTROT,SRX9005415,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,144-308F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-144-308F3,Sample-144-308F3,8,SRP278242,30-8-F3
SRR12514659,AMPLICON,487,54740343,PRJNA658364,SAMN15867587,Metagenome or environmental,28714842,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX9005414,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,143-305F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-143-305F2,Sample-143-305F2,5,SRP278242,30-5-F2
SRR12514660,AMPLICON,491,45261939,PRJNA658364,SAMN15867585,Metagenome or environmental,23545097,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX9005413,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,141-3012F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-141-3012F3,Sample-141-3012F3,12,SRP278242,30-12-F3
SRR12514661,AMPLICON,493,52795978,PRJNA658364,SAMN15867583,Metagenome or environmental,26882791,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",D_FOOTROT,SRX9005412,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,139-299F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-139-299F1,Sample-139-299F1,9,SRP278242,29-9-F1
SRR12514662,AMPLICON,492,59362834,PRJNA658364,SAMN15867581,Metagenome or environmental,30887458,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX9005411,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,138-298F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-138-298F3,Sample-138-298F3,8,SRP278242,29-8-F3
SRR12514663,AMPLICON,494,41026977,PRJNA658364,SAMN15867554,Metagenome or environmental,20403623,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005410,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,111-B17,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-111-B17,Sample-111-B17,8,SRP278242,43-8-F3
SRR12514664,AMPLICON,482,38770645,PRJNA658364,SAMN15867579,Metagenome or environmental,21483627,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX9005409,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,137-295F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-137-295F2,Sample-137-295F2,5,SRP278242,29-5-F2
SRR12514665,AMPLICON,489,40089973,PRJNA658364,SAMN15867576,Metagenome or environmental,21143961,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",D_FOOTROT,SRX9005408,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,134-2914F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-134-2914F3,Sample-134-2914F3,14,SRP278242,29-14-F3
SRR12514666,AMPLICON,490,54613723,PRJNA658364,SAMN15867571,Metagenome or environmental,28305412,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",D_FOOTROT,SRX9005407,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,131-2912F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-131-2912F3,Sample-131-2912F3,12,SRP278242,29-12-F3
SRR12514667,AMPLICON,495,40871400,PRJNA658364,SAMN15867572,Metagenome or environmental,20366437,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",A_HEALTHY,SRX9005406,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,13-158F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-13-158F3,Sample-13-158F3,8,SRP278242,15-8-F3
SRR12514668,AMPLICON,492,55355117,PRJNA658364,SAMN15867565,Metagenome or environmental,28140327,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX9005405,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,124-289F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-124-289F1,Sample-124-289F1,9,SRP278242,28-9-F1
SRR12514669,AMPLICON,485,35936284,PRJNA658364,SAMN15867564,Metagenome or environmental,19594191,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",D_FOOTROT,SRX9005404,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,123-288F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-123-288F3,Sample-123-288F3,8,SRP278242,28-8-F3
SRR12514670,AMPLICON,491,41432094,PRJNA658364,SAMN15867563,Metagenome or environmental,21151824,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",C_ID,SRX9005403,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,122-285F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-122-285F2,Sample-122-285F2,5,SRP278242,28-5-F2
SRR12514671,AMPLICON,489,33743859,PRJNA658364,SAMN15867560,Metagenome or environmental,17838962,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX9005402,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,120-282F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-120-282F2,Sample-120-282F2,2,SRP278242,28-2-F2
SRR12514672,AMPLICON,495,274138651,PRJNA658364,SAMN15867561,Metagenome or environmental,134873973,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",A_HEALTHY,SRX9005401,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,12-155F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-12-155F2,Sample-12-155F2,5,SRP278242,15-5-F2
SRR12514673,AMPLICON,486,42871198,PRJNA658364,SAMN15867559,Metagenome or environmental,22875398,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",D_FOOTROT,SRX9005400,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,119-2814F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-119-2814F3,Sample-119-2814F3,14,SRP278242,28-14-F3
SRR12514674,AMPLICON,495,21678481,PRJNA658364,SAMN15867550,Metagenome or environmental,10439734,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",E_CODD,SRX9005399,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,110-B16,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:29:00Z,1,Sample-110-B16,Sample-110-B16,8,SRP278242,38-8-F3
SRR12514675,AMPLICON,491,57549754,PRJNA658364,SAMN15867558,Metagenome or environmental,29658979,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",D_FOOTROT,SRX9005398,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,118-2812F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-118-2812F3,Sample-118-2812F3,12,SRP278242,28-12-F3
SRR12514676,AMPLICON,494,55813543,PRJNA658364,SAMN15867557,Metagenome or environmental,27530135,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",D_FOOTROT,SRX9005397,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,115-279F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-115-279F1,Sample-115-279F1,9,SRP278242,27-9-F1
SRR12514677,AMPLICON,486,59092146,PRJNA658364,SAMN15867556,Metagenome or environmental,31430944,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",C_ID,SRX9005396,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,114-278F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-114-278F3,Sample-114-278F3,8,SRP278242,27-8-F3
SRR12514678,AMPLICON,492,74316647,PRJNA658364,SAMN15867555,Metagenome or environmental,37663496,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",C_ID,SRX9005395,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,113-275F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-113-275F2,Sample-113-275F2,5,SRP278242,27-5-F2
SRR12514679,AMPLICON,494,38723081,PRJNA658364,SAMN15867551,Metagenome or environmental,19422670,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",D_FOOTROT,SRX9005394,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,111-272F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-111-272F2,Sample-111-272F2,2,SRP278242,27-2-F2
SRR12514680,AMPLICON,495,38218154,PRJNA658364,SAMN15867552,Metagenome or environmental,19055229,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",A_HEALTHY,SRX9005393,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,11-152F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-11-152F2,Sample-11-152F2,2,SRP278242,15-2-F2
SRR12514681,AMPLICON,493,44943258,PRJNA658364,SAMN15867548,Metagenome or environmental,22644864,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",C_ID,SRX9005392,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,109-2714F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-109-2714F3,Sample-109-2714F3,14,SRP278242,27-14-F3
SRR12514682,AMPLICON,491,58846539,PRJNA658364,SAMN15867545,Metagenome or environmental,30068221,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX9005391,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,106-2712F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-106-2712F3,Sample-106-2712F3,12,SRP278242,27-12-F3
SRR12514683,AMPLICON,493,35225012,PRJNA658364,SAMN15867539,Metagenome or environmental,17732502,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",C_ID,SRX9005390,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,100-269F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-100-269F1,Sample-100-269F1,9,SRP278242,26-9-F1
SRR12514684,AMPLICON,495,54844190,PRJNA658364,SAMN15867553,Metagenome or environmental,27321032,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005389,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,1-115F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-1-115F2,Sample-1-115F2,5,SRP278242,11-5-F2
SRR12514685,AMPLICON,494,44978868,PRJNA658364,SAMN15867549,Metagenome or environmental,21610466,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",E_CODD,SRX9005388,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,109-B15,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-109-B15,Sample-109-B15,8,SRP278242,34-8-F3
SRR12514686,AMPLICON,496,29859515,PRJNA658364,SAMN15867643,Metagenome or environmental,14379878,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",E_CODD,SRX9005387,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,99-B5,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-99-B5,Sample-99-B5,2,SRP278242,39-2-F2
SRR12514687,AMPLICON,494,35352716,PRJNA658364,SAMN15867642,Metagenome or environmental,17330379,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",E_CODD,SRX9005386,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,98-B4,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-98-B4,Sample-98-B4,2,SRP278242,35-2-52
SRR12514688,AMPLICON,493,52848702,PRJNA658364,SAMN15867640,Metagenome or environmental,25752287,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",E_CODD,SRX9005385,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,97-B3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-97-B3,Sample-97-B3,2,SRP278242,33-2-F2
SRR12514689,AMPLICON,495,72632081,PRJNA658364,SAMN15867638,Metagenome or environmental,35168318,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",E_CODD,SRX9005384,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,96-B2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-96-B2,Sample-96-B2,2,SRP278242,29-2-F2
SRR12514690,AMPLICON,495,105886289,PRJNA658364,SAMN15867694,Metagenome or environmental,53355432,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",CODD,SRX9005383,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,174-B80,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-174-B80,Sample-174-B80,BIOP,SRP278242,B27-4-BIOP
SRR12514691,AMPLICON,494,79439833,PRJNA658364,SAMN15867693,Metagenome or environmental,38164847,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",CODD,SRX9005382,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,173-B79,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-173-B79,Sample-173-B79,BIOP,SRP278242,B28-4-BIOP
SRR12514692,AMPLICON,493,70482190,PRJNA658364,SAMN15867692,Metagenome or environmental,33804205,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",CODD,SRX9005381,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,172-B78,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-172-B78,Sample-172-B78,BIOP,SRP278242,B31-4-BIOP
SRR12514693,AMPLICON,495,57858633,PRJNA658364,SAMN15867691,Metagenome or environmental,28678940,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",CODD,SRX9005380,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,171-B77,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-171-B77,Sample-171-B77,BIOP,SRP278242,B30-4-BIOP
SRR12514694,AMPLICON,496,64769979,PRJNA658364,SAMN15867690,Metagenome or environmental,30742629,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",CODD,SRX9005379,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,170-B76,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-170-B76,Sample-170-B76,BIOP,SRP278242,B26-4-BIOP
SRR12514695,AMPLICON,494,55325027,PRJNA658364,SAMN15867689,Metagenome or environmental,28165991,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",CODD,SRX9005378,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,169-B75,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-169-B75,Sample-169-B75,BIOP,SRP278242,B29-4-BIOP
SRR12514696,AMPLICON,494,37843720,PRJNA658364,SAMN15867547,Metagenome or environmental,18258576,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",E_CODD,SRX9005377,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,108-B14,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:30:00Z,1,Sample-108-B14,Sample-108-B14,8,SRP278242,33-8-F3
SRR12514697,AMPLICON,496,74365711,PRJNA658364,SAMN15867688,Metagenome or environmental,34632572,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",CODD,SRX9005376,United Kingdom,Europe,United Kingdom: Wales,Ovis aries,Illumina MiSeq,Foot,not collected,167-B73,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:31:00Z,1,Sample-167-B73,Sample-167-B73,BIOP,SRP278242,B32-4-BIOP
